C8F18O2S,,,,,
(perfluorooctylsulfonyl fluoride),,,,,
[307-35-7],,,,,
fluticasone,4.3×103,,,,
C22H27F3O4S,,,,,
[90566-53-3],,,,,
Substance,Hcp,,,,
Formula,(at T,,,,
(Other name(s)),[ mol,,,,
[CAS registry number],m3Pa,,,,
quinupristin,4.9×1022,,,,
C53H67N9O10S,,,,,
[120138-50-3],,,,,
"3,3,4,4,4-pentafluorobutane-1-thiol",5.2 ×10,,,,
C4H5F5S,1.4×10,,,,
[68140-18-1],1.5×10−3,,,,
,1.2 ×10,,,,
"3,3,4,4,5,5,6,6,6-nonafluoro-1-",1.9 ×10,,,,
hexanethiol,,,,,
C 6 H 5 F 9S,4.7×10,,,,
[68140-20-5],3.1×10−4,,,,
,1.9 10−6×,,,,
"3,3,4,4,5,5,7,7,8,8,9,9,10,10,10-",9.7 ×10,,,,
pentadecafluoro-1-decanethiol,,,,,
C10H7F15S,6.5×10,,,,
[68140-21-6],8.6×10−4,,,,
,1.3×10−8,,,,
"3,3,4,4,5,5-hexafluoro-1-(3,3,4,4,5,5-",1.2×10−7,,,,
hexafluorohexyldisulfanyl)hexane,,,,,
C12H14F12S2,9.0×10,,,,
[118400-71-8],1.9 10−2×,,,,
,3.5×10−7,,,,
perfluorobutane sulfonic acid,2,,,,
C4HF9O3S,,,,,
(PFBS),,,,,
[375-73-5],,,,,
perfluorohexane sulfonic acid,5.1 ×10,,,,
C6HF13O3S,,,,,
(PFHxS),,,,,
[355-46-4],,,,,
perfluorooctane sulfonic acid,9.0×10−4,,,,
C8HF17O3S,8.6×10,,,,
(PFOS),1.6 10−1×,,,,
[1763-23-1],9.9×10−3,,,,
,1.0×10−1,,,,
,4.6×10−3,,,,
heptadecafluorooctanesulfonyl fluoride,1.5 ×10,,,,
C8F18O2S,,,,,
(perfluorooctylsulfonyl fluoride),,,,,
[307-35-7],,,,,
fluticasone,4.3×103,,,,
C22H27F3O4S,,,,,
[90566-53-3],,,,,
H cpSubstance,,,,,
Formula (Other name(s)) [(at T mol)],,,,,
[CAS registry number] m 3 Pa,,,,,
flubenzimine >2.3×1010,,,,,
C17H10F6N4S,,,,,
[37893-02-0],,,,,
thiazafluron 3.2×104,,,,,
C6H7F3N4OS,,,,,
[25366-23-8],,,,,
undecafluoro-N-methyl-1- 3.5 10−4×,,,,,
pentanesulfonamide,,,,,
C6H4F11NO2S 4.4×10−2,,,,,
[68298-13-5] 5.6×10−4,,,,,
6.2×10−1,,,,,
"1,1,2,2,3,3,4,4,4-nonafluoro-N-(2- 1.8×101",,,,,
hydroxyethyl)-N-methylbutane-1-,,,,,
sulfonamide,,,,,
C7H8F9NO3S 1.1×101,,,,,
[34454-97-2] 4.6 10−1×,,,,,
2.7×102,,,,,
tridecafluoro-N-methyl-1- 6.7×10−5,,,,,
hexanesulfonamide,,,,,
C7H4F13NO2S 9.2×10−3,,,,,
[68259-15-4] 2.5 10−4×,,,,,
1.2×10−1,,,,,
perfluorooctane sulfonamide 5.5 10−6×,,,,,
C8H2F17NO2S 3.4,,,,,
(PFOSA) 7.9×10−6,,,,,
[754-91-6],,,,,
emtricitabine 9.0×1011,,,,,
C8H10FN3O3S,,,,,
[143491-57-0],,,,,
"N-ethyl-1,1,2,2,3,3,4,4,4-nonafluoro- 1.3 101×",,,,,
N-(2-hydroxyethyl)butane-1-,,,,,
sulfonamide,,,,,
C8H10F9NO3S 8.8,,,,,
[34449-89-3] 1.4×10−1,,,,,
2.1 102×,,,,,
"1,1,2,2,3,3,4,4,5,5,6,6,7,7,7- 1.3 10−5×",,,,,
pentadecafluoro-N-methylheptane-,,,,,
1-sulfonamide,,,,,
C 8H4NO2F15S 1.6×10−3,,,,,
[68259-14-3] 1.2 ×10−4,,,,,
2.4 10−2×,,,,,
H cpSubstance,,,,,
Formula (Other name(s)) [(at T mol)],,,,,
[CAS registry number] m 3 Pa,,,,,
flubenzimine >2.3×1010,,,,,
C17H10F6N4S,,,,,
[37893-02-0],,,,,
thiazafluron 3.2×104,,,,,
C6H7F3N4OS,,,,,
[25366-23-8],,,,,
undecafluoro-N-methyl-1- 3.5 10−4×,,,,,
pentanesulfonamide,,,,,
C6H4F11NO2S 4.4×10−2,,,,,
[68298-13-5] 5.6×10−4,,,,,
6.2×10−1,,,,,
"1,1,2,2,3,3,4,4,4-nonafluoro-N-(2- 1.8×101",,,,,
hydroxyethyl)-N-methylbutane-1-,,,,,
sulfonamide,,,,,
C7H8F9NO3S 1.1×101,,,,,
[34454-97-2] 4.6 10−1×,,,,,
2.7×102,,,,,
tridecafluoro-N-methyl-1- 6.7×10−5,,,,,
hexanesulfonamide,,,,,
C7H4F13NO2S 9.2×10−3,,,,,
[68259-15-4] 2.5 10−4×,,,,,
1.2×10−1,,,,,
perfluorooctane sulfonamide 5.5 10−6×,,,,,
C8H2F17NO2S 3.4,,,,,
(PFOSA) 7.9×10−6,,,,,
[754-91-6],,,,,
emtricitabine 9.0×1011,,,,,
C8H10FN3O3S,,,,,
[143491-57-0],,,,,
"N-ethyl-1,1,2,2,3,3,4,4,4-nonafluoro- 1.3 101×",,,,,
N-(2-hydroxyethyl)butane-1-,,,,,
sulfonamide,,,,,
C8H10F9NO3S 8.8,,,,,
[34449-89-3] 1.4×10−1,,,,,
2.1 102×,,,,,
"1,1,2,2,3,3,4,4,5,5,6,6,7,7,7- 1.3 10−5×",,,,,
pentadecafluoro-N-methylheptane-,,,,,
1-sulfonamide,,,,,
C 8H4NO2F15S 1.6×10−3,,,,,
[68259-14-3] 1.2 ×10−4,,,,,
2.4 10−2×,,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m 3 Pa,,,,
"1,1,2,2,3,3,4,4,5,5,5-undecafluoro-N-",3.4,,,,
(2-hydroxyethyl)-N-methylpentane-1-,,,,,
sulfonamide,,,,,
C8H8NO3F11S,2.9,,,,
[68555-74-8],2.1 10−1×,,,,
,5.6 101×,,,,
N-(3-(dimethylamino)propyl)-,2.1,,,,
nonafluoro-1-butanesulfonamide,,,,,
C 9H13F9N2O2S,3.1×101,,,,
[68555-77-1],1.1,,,,
,6.0×102,,,,
heptadecafluoro-N-,2.4 ×10−6,,,,
methyloctanesulfonamide,,,,,
C9H4F17NO2S,2.1 −4×10,,,,
[31506-32-8],5.2 −5×10,,,,
,5.0×10−3,,,,
"N-ethyl-1,1,2,2,3,3,4,4,5,5,5-",2.5,,,,
undecafluoro-N-(2-hydroxyethyl)-,,,,,
1-pentanesulfonamide,,,,,
C9H10NO3F11S,2.3,,,,
[68555-72-6],6.0×10−2,,,,
,4.1 ×101,,,,
"1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-",6.4 ×10−1,,,,
N-(2-hydroxyethyl)-N-methyl-1-,,,,,
hexanesulfonamide,,,,,
C9H8NO3F 13 S,6.0 ×10−1,,,,
[68555-75-9],9.2 10−2×,,,,
,9.9,,,,
"N-ethyl-1,1,2,2,3,3,4,4,5,5,6,6,6-",4.7×10−1,,,,
tridecafluoro-N-(2-,,,,,
hydroxyethyl)hexane-1-sulfonamide,,,,,
C10H10F13NO3S,4.6×10−1,,,,
[34455-03-3],3.1×10−2,,,,
,8.8,,,,
2-methyl[(nonafluorobutyl)sulfonyl],5.1×10−1,,,,
aminoethyl acrylate,,,,,
C10H10F9NO4S,5.3×10−1,,,,
[67584-55-8],8.2×101,,,,
,4.8×101,,,,
N-ethyl perfluorooctane sulfonamide,1.8 ×10−6,,,,
C10H6F17NO2S,1.8 ×10−6,,,,
(EtFOSA),1.4×10−4,,,,
[4151-50-2],9.5 10−6×,,,,
,3.8 10−3×,,,,
,6.4×10−3,,,,
,7.5 10−3×,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m 3 Pa,,,,
"1,1,2,2,3,3,4,4,5,5,5-undecafluoro-N-",3.4,,,,
(2-hydroxyethyl)-N-methylpentane-1-,,,,,
sulfonamide,,,,,
C8H8NO3F11S,2.9,,,,
[68555-74-8],2.1 10−1×,,,,
,5.6 101×,,,,
N-(3-(dimethylamino)propyl)-,2.1,,,,
nonafluoro-1-butanesulfonamide,,,,,
C 9H13F9N2O2S,3.1×101,,,,
[68555-77-1],1.1,,,,
,6.0×102,,,,
heptadecafluoro-N-,2.4 ×10−6,,,,
methyloctanesulfonamide,,,,,
C9H4F17NO2S,2.1 −4×10,,,,
[31506-32-8],5.2 −5×10,,,,
,5.0×10−3,,,,
"N-ethyl-1,1,2,2,3,3,4,4,5,5,5-",2.5,,,,
undecafluoro-N-(2-hydroxyethyl)-,,,,,
1-pentanesulfonamide,,,,,
C9H10NO3F11S,2.3,,,,
[68555-72-6],6.0×10−2,,,,
,4.1 ×101,,,,
"1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-",6.4 ×10−1,,,,
N-(2-hydroxyethyl)-N-methyl-1-,,,,,
hexanesulfonamide,,,,,
C9H8NO3F 13 S,6.0 ×10−1,,,,
[68555-75-9],9.2 10−2×,,,,
,9.9,,,,
"N-ethyl-1,1,2,2,3,3,4,4,5,5,6,6,6-",4.7×10−1,,,,
tridecafluoro-N-(2-,,,,,
hydroxyethyl)hexane-1-sulfonamide,,,,,
C10H10F13NO3S,4.6×10−1,,,,
[34455-03-3],3.1×10−2,,,,
,8.8,,,,
2-methyl[(nonafluorobutyl)sulfonyl],5.1×10−1,,,,
aminoethyl acrylate,,,,,
C10H10F9NO4S,5.3×10−1,,,,
[67584-55-8],8.2×101,,,,
,4.8×101,,,,
N-ethyl perfluorooctane sulfonamide,1.8 ×10−6,,,,
C10H6F17NO2S,1.8 ×10−6,,,,
(EtFOSA),1.4×10−4,,,,
[4151-50-2],9.5 10−6×,,,,
,3.8 10−3×,,,,
,6.4×10−3,,,,
,7.5 10−3×,,,,
,cp,,,,
Substance,H,,,,
Formula (Other name(s)),[(at T mol)],,,,
[CAS registry number],m3 Pa,,,,
"1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-",1.2 10−1×,,,,
pentadecafluoro-N-(2-hydroxyethyl)-,,,,,
N-methylheptane-1-sulfonamide,,,,,
C 10H8NO3F15S,9.5×10−2,,,,
[68555-76-0],4.5×10−2,,,,
,2.1,,,,
N-methyl perfluorooctane sulfonami-,2.3 10−2×,,,,
doethanol,,,,,
C 11H8F17NO3S,1.2×10−2,,,,
(MeFOSE),1.9 ×10−2,,,,
[24448-09-7],4.3 10−1×,,,,
,4.8 ×10−1,,,,
,2.1×10−3,,,,
"N-ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-",9.0×10−2,,,,
pentadecafluoro-N-(2-hydroxyethyl)-1-,,,,,
heptanesulfonamide,,,,,
C11H10NO3F15S,7.2×10−2,,,,
[68555-73-7],1.5 10−2×,,,,
,1.8,,,,
mefluidide,7.6 ×105,,,,
C11H13F3N2O3S,,,,,
[53780-34-0],,,,,
N-(3-(dimethylamino)propyl)-,7.7 10−2×,,,,
"1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-",,,,,
1-hexanesulfonamide,,,,,
C11H13N2O2F13S,1.5,,,,
[50598-28-2],2.2×10−1,,,,
,2.5×101,,,,
"2-(methyl-(1,1,2,2,3,3,4,4,5,5,5-",9.7 10−2×,,,,
undecafluoropentylsulfonyl)amino)ethyl,,,,,
prop-2-enoate,,,,,
C 11H10F11NO4S,2.0×10−1,,,,
[67584-56-9],7.5×101,,,,
,9.7,,,,
2-(methyl((nonafluorobutyl)sulfonyl),3.3 ×10−1,,,,
amino)ethyl methacrylate,,,,,
C 10−111 H 12 F 9 NO 4 S,5.0 ×,,,,
[67584-59-2],1.9 ×10−1,,,,
,2.9 101×,,,,
N-(3-(dimethylamino)propyl),1.5×10−2,,,,
pentadecafluoro-1-heptanesulfonamide,,,,,
C12H13F15N2O2S,2.3 ×10−1,,,,
[67584-54-7],1.8 ×10−2,,,,
,5.2,,,,
,cp,,,,
Substance,H,,,,
Formula (Other name(s)),[(at T mol)],,,,
[CAS registry number],m3 Pa,,,,
"1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-",1.2 10−1×,,,,
pentadecafluoro-N-(2-hydroxyethyl)-,,,,,
N-methylheptane-1-sulfonamide,,,,,
C 10H8NO3F15S,9.5×10−2,,,,
[68555-76-0],4.5×10−2,,,,
,2.1,,,,
N-methyl perfluorooctane sulfonami-,2.3 10−2×,,,,
doethanol,,,,,
C 11H8F17NO3S,1.2×10−2,,,,
(MeFOSE),1.9 ×10−2,,,,
[24448-09-7],4.3 10−1×,,,,
,4.8 ×10−1,,,,
,2.1×10−3,,,,
"N-ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-",9.0×10−2,,,,
pentadecafluoro-N-(2-hydroxyethyl)-1-,,,,,
heptanesulfonamide,,,,,
C11H10NO3F15S,7.2×10−2,,,,
[68555-73-7],1.5 10−2×,,,,
,1.8,,,,
mefluidide,7.6 ×105,,,,
C11H13F3N2O3S,,,,,
[53780-34-0],,,,,
N-(3-(dimethylamino)propyl)-,7.7 10−2×,,,,
"1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-",,,,,
1-hexanesulfonamide,,,,,
C11H13N2O2F13S,1.5,,,,
[50598-28-2],2.2×10−1,,,,
,2.5×101,,,,
"2-(methyl-(1,1,2,2,3,3,4,4,5,5,5-",9.7 10−2×,,,,
undecafluoropentylsulfonyl)amino)ethyl,,,,,
prop-2-enoate,,,,,
C 11H10F11NO4S,2.0×10−1,,,,
[67584-56-9],7.5×101,,,,
,9.7,,,,
2-(methyl((nonafluorobutyl)sulfonyl),3.3 ×10−1,,,,
amino)ethyl methacrylate,,,,,
C 10−111 H 12 F 9 NO 4 S,5.0 ×,,,,
[67584-59-2],1.9 ×10−1,,,,
,2.9 101×,,,,
N-(3-(dimethylamino)propyl),1.5×10−2,,,,
pentadecafluoro-1-heptanesulfonamide,,,,,
C12H13F15N2O2S,2.3 ×10−1,,,,
[67584-54-7],1.8 ×10−2,,,,
,5.2,,,,
,,,,,
Substance,,,,,
Formula,,,,,
(Other name(s)),,,,,
[CAS registry number],,,,,
acrylic acid 2-,,,,,
[methyl[(tridecafluorohexyl)sulfonyl],,,,,
amino]ethyl ester,,,,,
C12H10F13NO4S,,,,,
[67584-57-0],,,,,
,,,,,
N-ethyl perfluorooctane sulfonami-,,,,,
doethanol,,,,,
C 12H10F17NO3S,,,,,
(EtFOSE),,,,,
[1691-99-2],,,,,
,,,,,
,,,,,
florasulam,,,,,
C12H8F3N5O3S,,,,,
[145701-23-1],,,,,
2-(methyl((pentadecafluoroheptyl),,,,,
sulfonyl)amino)ethyl acrylate,,,,,
C 13 H 10F15NO4S,,,,,
[68084-62-8],,,,,
,,,,,
flazasulfuron,,,,,
C13H12F3N5O5S,,,,,
[104040-78-0],,,,,
N-methyl perfluorooctane sulfonami-,,,,,
doethylacrylate,,,,,
C14H10F17NO4S,,,,,
(MeFOSEA),,,,,
[25268-77-3],,,,,
pyrasulfotole,,,,,
C14H13F3N2O4S,,,,,
[365400-11-9],,,,,
flufenacet,,,,,
C14H13F4N3O2S,,,,,
[142459-58-3],,,,,
N-butyl-,,,,,
"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-",,,,,
heptadecafluoro-N-(2-hydroxyethyl)-1-,,,,,
octanesulfonamide,,,,,
C 14H14F17NO3S,,,,,
[2263-09-4],,,,,
,,,,,
,,,,,
Substance,,,,,
Formula,,,,,
(Other name(s)),,,,,
[CAS registry number],,,,,
acrylic acid 2-,,,,,
[methyl[(tridecafluorohexyl)sulfonyl],,,,,
amino]ethyl ester,,,,,
C12H10F13NO4S,,,,,
[67584-57-0],,,,,
,,,,,
N-ethyl perfluorooctane sulfonami-,,,,,
doethanol,,,,,
C 12H10F17NO3S,,,,,
(EtFOSE),,,,,
[1691-99-2],,,,,
,,,,,
,,,,,
florasulam,,,,,
C12H8F3N5O3S,,,,,
[145701-23-1],,,,,
2-(methyl((pentadecafluoroheptyl),,,,,
sulfonyl)amino)ethyl acrylate,,,,,
C 13 H 10F15NO4S,,,,,
[68084-62-8],,,,,
,,,,,
flazasulfuron,,,,,
C13H12F3N5O5S,,,,,
[104040-78-0],,,,,
N-methyl perfluorooctane sulfonami-,,,,,
doethylacrylate,,,,,
C14H10F17NO4S,,,,,
(MeFOSEA),,,,,
[25268-77-3],,,,,
pyrasulfotole,,,,,
C14H13F3N2O4S,,,,,
[365400-11-9],,,,,
flufenacet,,,,,
C14H13F4N3O2S,,,,,
[142459-58-3],,,,,
N-butyl-,,,,,
"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-",,,,,
heptadecafluoro-N-(2-hydroxyethyl)-1-,,,,,
octanesulfonamide,,,,,
C 14H14F17NO3S,,,,,
[2263-09-4],,,,,
,,,,,
,,,,,
Substance,,,,,
Formula,,,,,
(Other name(s)),,,,,
[CAS registry number],,,,,
ethyl N-ethyl-N-,,,,,
[(heptadecafluorooctyl),,,,,
sulfonyl]glycinate,,,,,
C 14H12NO4F17S,,,,,
[1869-77-8],,,,,
,,,,,
2-(((heptadecafluorooctyl)sulfonyl),,,,,
methylamino)ethyl methacrylate,,,,,
C 15H12F17NO4S,,,,,
[14650-24-9],,,,,
,,,,,
isoxaflutole,,,,,
C15H12F3NO4S,,,,,
[141112-29-0],,,,,
primisulfuron-methyl,,,,,
C15H12F4N4O7S,,,,,
[86209-51-0],,,,,
penoxsulam,,,,,
C16H14F5N5O5S,,,,,
[219714-96-2],,,,,
pantoprazole,,,,,
C16H15F2N3O4S,,,,,
[102625-70-7],,,,,
2-(N-ethylperfluorooctanesulfamido)ethyl 3.2×10−4,,,,,
methacrylate,,,,,
C 16H14F17NO4S,,,,,
[376-14-7],,,,,
,,,,,
thiazopyr,,,,,
C16H17F5N2O2S,,,,,
[117718-60-2],,,,,
celecoxib,,,,,
C17H14F3N3O2S,,,,,
[169590-42-5],,,,,
2-butyl[(heptadecafluorooctyl)sulfonyl],,,,,
aminoethyl acrylate,,,,,
C 17H16F17NO4S,,,,,
[383-07-3],,,,,
,,,,,
thidiazimin,,,,,
C18H17N4O2FS,,,,,
[123249-43-4],,,,,
,,,,,
Substance,,,,,
Formula,,,,,
(Other name(s)),,,,,
[CAS registry number],,,,,
ethyl N-ethyl-N-,,,,,
[(heptadecafluorooctyl),,,,,
sulfonyl]glycinate,,,,,
C 14H12NO4F17S,,,,,
[1869-77-8],,,,,
,,,,,
2-(((heptadecafluorooctyl)sulfonyl),,,,,
methylamino)ethyl methacrylate,,,,,
C 15H12F17NO4S,,,,,
[14650-24-9],,,,,
,,,,,
isoxaflutole,,,,,
C15H12F3NO4S,,,,,
[141112-29-0],,,,,
primisulfuron-methyl,,,,,
C15H12F4N4O7S,,,,,
[86209-51-0],,,,,
penoxsulam,,,,,
C16H14F5N5O5S,,,,,
[219714-96-2],,,,,
pantoprazole,,,,,
C16H15F2N3O4S,,,,,
[102625-70-7],,,,,
2-(N-ethylperfluorooctanesulfamido)ethyl 3.2×10−4,,,,,
methacrylate,,,,,
C 16H14F17NO4S,,,,,
[376-14-7],,,,,
,,,,,
thiazopyr,,,,,
C16H17F5N2O2S,,,,,
[117718-60-2],,,,,
celecoxib,,,,,
C17H14F3N3O2S,,,,,
[169590-42-5],,,,,
2-butyl[(heptadecafluorooctyl)sulfonyl],,,,,
aminoethyl acrylate,,,,,
C 17H16F17NO4S,,,,,
[383-07-3],,,,,
,,,,,
thidiazimin,,,,,
C18H17N4O2FS,,,,,
[123249-43-4],,,,,
,,,,,
Substance,,,,,
Formula,,,,,
(Other name(s)),,,,,
[CAS registry number],,,,,
benthiavalicarb isopropyl,,,,,
C18H24FN3O3S,,,,,
[177406-68-7],,,,,
rosuvastatin,,,,,
C22H28N3O6FS,,,,,
[287714-41-4],,,,,
trichloromethanesulfenyl chloride,,,,,
CCl4S,,,,,
[594-42-3],,,,,
,,,,,
"1,1,2,2-tetrachloroethanesulfenyl",chlo-,,,,
ride,,,,,
C2HCl5S,,,,,
[1185-09-7],,,,,
,,,,,
2-chloroethyl ethyl sulfide,,,,,
C4H9ClS,,,,,
[693-07-2],,,,,
"2,2’-dichlorodiethylsulfide",,,,,
(ClCH2CH2)2S,,,,,
(mustard gas),,,,,
[69020-37-7],,,,,
pentachlorobenzenethiol,,,,,
C6HCl5S,,,,,
[133-49-3],,,,,
,,,,,
,,,,,
tetrasul,,,,,
C12H6Cl4S,,,,,
[2227-13-6],,,,,
methanesulfonyl chloride,,,,,
CH3ClO2S,,,,,
[124-63-0],,,,,
bis(trichloromethyl)sulfone,,,,,
C2Cl6O2S,,,,,
[3064-70-8],,,,,
,,,,,
,,,,,
benzenesulfonyl chloride,,,,,
C6H5ClO2S,,,,,
[98-09-9],,,,,
,,,,,
,,,,,
Substance,,,,,
Formula,,,,,
(Other name(s)),,,,,
[CAS registry number],,,,,
benthiavalicarb isopropyl,,,,,
C18H24FN3O3S,,,,,
[177406-68-7],,,,,
rosuvastatin,,,,,
C22H28N3O6FS,,,,,
[287714-41-4],,,,,
trichloromethanesulfenyl chloride,,,,,
CCl4S,,,,,
[594-42-3],,,,,
,,,,,
"1,1,2,2-tetrachloroethanesulfenyl",chlo-,,,,
ride,,,,,
C2HCl5S,,,,,
[1185-09-7],,,,,
,,,,,
2-chloroethyl ethyl sulfide,,,,,
C4H9ClS,,,,,
[693-07-2],,,,,
"2,2’-dichlorodiethylsulfide",,,,,
(ClCH2CH2)2S,,,,,
(mustard gas),,,,,
[69020-37-7],,,,,
pentachlorobenzenethiol,,,,,
C6HCl5S,,,,,
[133-49-3],,,,,
,,,,,
,,,,,
tetrasul,,,,,
C12H6Cl4S,,,,,
[2227-13-6],,,,,
methanesulfonyl chloride,,,,,
CH3ClO2S,,,,,
[124-63-0],,,,,
bis(trichloromethyl)sulfone,,,,,
C2Cl6O2S,,,,,
[3064-70-8],,,,,
,,,,,
,,,,,
benzenesulfonyl chloride,,,,,
C6H5ClO2S,,,,,
[98-09-9],,,,,
,,,,,
,cp,,,,
Substance,H,,,,
Formula (Other name(s)),[(at T mol) ],,,,
[CAS registry number],m3 Pa,,,,
4-methylbenzenesulfonyl chloride,1,,,,
C7H7ClO2S,1.8×101,,,,
[98-59-9],1.2 ×101,,,,
,9.2×101,,,,
endosulfan,9.4×10−1,,,,
C9H6Cl6O3S,1.1×102,,,,
[115-29-7],2.4 ×101,,,,
,1.1×102,,,,
,2.3×108,,,,
,3.1×101,,,,
α-endosulfan,1.4,,,,
C9H6Cl6O3S,1.4,,,,
(endosulfan I),1.4,,,,
[959-98-8],1.4,,,,
,1.3,,,,
,1.4,,,,
,1.5×10−1,,,,
,1.5,,,,
,3.4×10−1,,,,
,1.3 10−1×,,,,
,9.2×10−1,,,,
,,,,,
,,,,,
β-endosulfan,2.5×101,,,,
C9H6Cl6O3S,2.2×101,,,,
(endosulfan II),1.9×101,,,,
[33213-65-9],2.5,,,,
,1.1,,,,
,1.6×101,,,,
,3.1 101×,,,,
endosulfan sulfate,8.2 ×105,,,,
C9H6Cl6O4S,,,,,
[1031-07-8],,,,,
mcpa-thioethyl,4.5 10−1×,,,,
C11H13ClO2S,,,,,
[25319-90-8],,,,,
"1,1’-sulfonylbis(4-chlorobenzene)",7.0×101,,,,
C 10112 H 8 Cl 2 O 2 S,7.2 ×,,,,
[80-07-9],6.5×103,,,,
,5.0×104,,,,
,3.1 ×103,,,,
"1,2,4-trichloro-5-[(4-",6.9×103,,,,
chlorophenyl)sulfonyl]benzene,,,,,
C12H6Cl4O2S,,,,,
(tetradifon),,,,,
[116-29-0],,,,,
,cp,,,,
Substance,H,,,,
Formula (Other name(s)),[(at T mol) ],,,,
[CAS registry number],m3 Pa,,,,
4-methylbenzenesulfonyl chloride,1,,,,
C7H7ClO2S,1.8×101,,,,
[98-59-9],1.2 ×101,,,,
,9.2×101,,,,
endosulfan,9.4×10−1,,,,
C9H6Cl6O3S,1.1×102,,,,
[115-29-7],2.4 ×101,,,,
,1.1×102,,,,
,2.3×108,,,,
,3.1×101,,,,
α-endosulfan,1.4,,,,
C9H6Cl6O3S,1.4,,,,
(endosulfan I),1.4,,,,
[959-98-8],1.4,,,,
,1.3,,,,
,1.4,,,,
,1.5×10−1,,,,
,1.5,,,,
,3.4×10−1,,,,
,1.3 10−1×,,,,
,9.2×10−1,,,,
,,,,,
,,,,,
β-endosulfan,2.5×101,,,,
C9H6Cl6O3S,2.2×101,,,,
(endosulfan II),1.9×101,,,,
[33213-65-9],2.5,,,,
,1.1,,,,
,1.6×101,,,,
,3.1 101×,,,,
endosulfan sulfate,8.2 ×105,,,,
C9H6Cl6O4S,,,,,
[1031-07-8],,,,,
mcpa-thioethyl,4.5 10−1×,,,,
C11H13ClO2S,,,,,
[25319-90-8],,,,,
"1,1’-sulfonylbis(4-chlorobenzene)",7.0×101,,,,
C 10112 H 8 Cl 2 O 2 S,7.2 ×,,,,
[80-07-9],6.5×103,,,,
,5.0×104,,,,
,3.1 ×103,,,,
"1,2,4-trichloro-5-[(4-",6.9×103,,,,
chlorophenyl)sulfonyl]benzene,,,,,
C12H6Cl4O2S,,,,,
(tetradifon),,,,,
[116-29-0],,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m3 Pa,,,,
ovex,6.2×101,,,,
C12H8Cl2O3S,,,,,
(chlorfenson),,,,,
[80-33-1],,,,,
sulfenone,5.2×101,,,,
C12H9ClO2S,,,,,
[80-00-2],,,,,
aramite,5.2 ×101,,,,
C15H23ClO4S,,,,,
[140-57-8],,,,,
6-chloro-2-(6-chloro-4-methyl-3-,3.2×107,,,,
oxobenzo[b]thien-2(3H)-ylidene)-4-,,,,,
methylbenzo[b]thiophene-3(2H)-one,,,,,
C18H10Cl2O2S2,1.2×107,,,,
[2379-74-0],5.4 104×,,,,
,2.4 ×106,,,,
"5-chloro-3-(trichloromethyl)-1,2,4-",1.6 101×,,,,
thiadiazole,,,,,
C3Cl4N2S,1.9×101,,,,
[5848-93-1],7.3×10−1,,,,
,4.2 10−1×,,,,
"2,4-dichloro-6-(methylthio)-1,3,5-",1.3 ×101,,,,
triazine,,,,,
C4H3Cl2N3S,1.3×101,,,,
[13705-05-0],9.7 10−1×,,,,
,1.7 ×101,,,,
chlorthiamid,3.5 104×,,,,
C7H5Cl2NS,,,,,
[1918-13-4],,,,,
(2-chlorophenyl)thiourea,>9.9×101,,,,
C7H7ClN2S,,,,,
[5344-82-1],,,,,
"2-chloroallyl-N,N-",1.5,,,,
diethyldithiocarbamate,,,,,
C8H14ClNS2,2.1×101,,,,
[95-06-7],,,,,
thiacloprid,9.0×108,,,,
C10H9ClN4S,,,,,
[111988-49-9],,,,,
chloromethiuron,2.0×105,,,,
C10H13N2ClS,,,,,
[28217-97-2],,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m3 Pa,,,,
ovex,6.2×101,,,,
C12H8Cl2O3S,,,,,
(chlorfenson),,,,,
[80-33-1],,,,,
sulfenone,5.2×101,,,,
C12H9ClO2S,,,,,
[80-00-2],,,,,
aramite,5.2 ×101,,,,
C15H23ClO4S,,,,,
[140-57-8],,,,,
6-chloro-2-(6-chloro-4-methyl-3-,3.2×107,,,,
oxobenzo[b]thien-2(3H)-ylidene)-4-,,,,,
methylbenzo[b]thiophene-3(2H)-one,,,,,
C18H10Cl2O2S2,1.2×107,,,,
[2379-74-0],5.4 104×,,,,
,2.4 ×106,,,,
"5-chloro-3-(trichloromethyl)-1,2,4-",1.6 101×,,,,
thiadiazole,,,,,
C3Cl4N2S,1.9×101,,,,
